"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"5804",515,"PEARL","ST","515 PEARL ST","515 PEARL ST","515 PEARL ST","515 PEARL ST"
"5805",42,"BROADWAY","AVE","42 BROADWAY AVE","FORTY-TWO BROADWAY AVE","42 BROADWAY AVE","FORTY-TWO BROADWAY AVE"
"5806",137,"BROADWAY","AVE","137 BROADWAY AVE","ONE HUNDRED THIRTY-SEVEN BROADWAY AVE","137 BROADWAY AVE","ONE HUNDRED THIRTY-SEVEN BROADWAY AVE"
"5807",58,"BROADWAY","AVE","58 BROADWAY AVE","FIFTY-EIGHT BROADWAY AVE","58 BROADWAY AVE","FIFTY-EIGHT BROADWAY AVE"
"5808",622,"W 24","ST","622 W 24 ST","622 W 24 ST","622 W 24TH ST","622 W 24TH ST"
"5809",NA,"","ST",NA,NA,NA,NA
"5810",NA,"15","ST","15 ST","15 ST","15TH ST","15TH ST"
"5811",NA,"4 AVE & E 132","AVE","4 AVE & E 132 AVE","4 AVE & E 132 AVE","4TH AVE & E 132 AVE","4TH AVE & E 132 AVE"
"5812",9,"STATE","ST","9 STATE ST","9 STATE ST","9 STATE ST","9 STATE ST"
"5813",NA,"HR 16DOWNING","ST","HR 16DOWNING ST","HR 16DOWNING ST","HR 16THDOWNING ST","HR 16THDOWNING ST"
"5814",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"5815",NA,"R ON","ST","R ON ST","R ON ST","R ON ST","R ON ST"
"5816",NA,"ENG.","ST","ENG. ST","ENG. ST","ENG. ST","ENG. ST"
"5817",882,"BROADWAY","AVE","882 BROADWAY AVE","EIGHT HUNDRED EIGHTY-TWO BROADWAY AVE","882 BROADWAY AVE","EIGHT HUNDRED EIGHTY-TWO BROADWAY AVE"
"5818",NA,"W 67 & 10 AVE.","AVE","W 67 & 10 AVE. AVE","W 67 & 10 AVE. AVE","W 67TH & 10 AVE. AVE","W 67TH & 10 AVE. AVE"
"5819",2152,"2 AVE.","AVE","2152 2 AVE. AVE","TWO THOUSAND ONE HUNDRED FIFTY-TWO 2 AVE. AVE","2152 2ND AVE. AVE","TWO THOUSAND ONE HUNDRED FIFTY-TWO 2ND AVE. AVE"
"5820",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"5821",NA,"COURTLAND AVE & 151","AVE","COURTLAND AVE & 151 AVE","COURTLAND AVE & 151 AVE","COURTLAND AVE & 151ST AVE","COURTLAND AVE & 151ST AVE"
"5822",NA,"ANNS AVE & 149","AVE","ANNS AVE & 149 AVE","ANNS AVE & 149 AVE","ANNS AVE & 149TH AVE","ANNS AVE & 149TH AVE"
"5823",NA,"GRAND CENTRAL DEPOT","ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST"
"5824",NA,"WARWICK","ST","WARWICK ST","WARWICK ST","WARWICK ST","WARWICK ST"
"5825",39,"39","ST","39 39 ST","39 39 ST","39 39TH ST","39 39TH ST"
"5826",21,"ELDRIDGO","ST","21 ELDRIDGO ST","21 ELDRIDGO ST","21 ELDRIDGO ST","21 ELDRIDGO ST"
"5827",70,"70","ST","70 70 ST","70 70 ST","70 70TH ST","70 70TH ST"
"5828",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5829",NA,"SON AVE.","AVE","SON AVE. AVE","SON AVE. AVE","SON AVE. AVE","SON AVE. AVE"
"5830",NA,"162 & MORRIS AVE.","AVE","162 & MORRIS AVE. AVE","162 & MORRIS AVE. AVE","162ND & MORRIS AVE. AVE","162ND & MORRIS AVE. AVE"
"5831",164,"6,0 AVE","AVE","164 6,0 AVE","ONE HUNDRED SIXTY-FOUR 6,0 AVE","164 6TH,0 AVE","ONE HUNDRED SIXTY-FOUR 6TH,0 AVE"
"5832",3,"E 56","ST","3 E 56 ST","3 E 56 ST","3 E 56TH ST","3 E 56TH ST"
"5833",268,"ELIZABETH","ST","268 ELIZABETH ST","268 ELIZABETH ST","268 ELIZABETH ST","268 ELIZABETH ST"
"5834",1243,"J LEX. AVE","AVE","1243 J LEX. AVE","ONE THOUSAND TWO HUNDRED FORTY-THREE J LEX. AVE","1243 J LEX. AVE","ONE THOUSAND TWO HUNDRED FORTY-THREE J LEX. AVE"
"5835",63,"WALL,H SCARSDALE","ST","63 WALL,H SCARSDALE ST","63 WALL,H SCARSDALE ST","63 WALL,H SCARSDALE ST","63 WALL,H SCARSDALE ST"
"5836",NA,"2 AVE & E 95","AVE","2 AVE & E 95 AVE","2 AVE & E 95 AVE","2ND AVE & E 95 AVE","2ND AVE & E 95 AVE"
"5837",NA,"1 AVE & E 122","AVE","1 AVE & E 122 AVE","1 AVE & E 122 AVE","1ST AVE & E 122 AVE","1ST AVE & E 122 AVE"
"5838",NA,"MADISON AVE & E 134","AVE","MADISON AVE & E 134 AVE","MADISON AVE & E 134 AVE","MADISON AVE & E 134TH AVE","MADISON AVE & E 134TH AVE"
"5839",110,"CHERRY","ST","110 CHERRY ST","110 CHERRY ST","110 CHERRY ST","110 CHERRY ST"
"5840",NA,"E 106 & 1 AVE.","AVE","E 106 & 1 AVE. AVE","E 106 & 1 AVE. AVE","E 106TH & 1 AVE. AVE","E 106TH & 1 AVE. AVE"
"5841",NA,"1 AVE & E 105","AVE","1 AVE & E 105 AVE","1 AVE & E 105 AVE","1ST AVE & E 105 AVE","1ST AVE & E 105 AVE"
"5842",155,"W 28","ST","155 W 28 ST","155 W 28 ST","155 W 28TH ST","155 W 28TH ST"
"5843",NA,"TCNTH AVE & W 121","AVE","TCNTH AVE & W 121 AVE","TCNTH AVE & W 121 AVE","TCNTH AVE & W 121ST AVE","TCNTH AVE & W 121ST AVE"
"5844",NA,"180","ST","180 ST","180 ST","180TH ST","180TH ST"
"5845",NA,"DIVISION AVE. BKLYN","AVE","DIVISION AVE. BKLYN AVE","DIVISION AVE. BKLYN AVE","DIVISION AVE. BKLYN AVE","DIVISION AVE. BKLYN AVE"
"5846",31,"MACDOUGAL","ST","31 MACDOUGAL ST","31 MACDOUGAL ST","31 MACDOUGAL ST","31 MACDOUGAL ST"
"5847",2,"E 105","ST","2 E 105 ST","2 E 105 ST","2 E 105TH ST","2 E 105TH ST"
"5848",250,"MERCER","ST","250 MERCER ST","250 MERCER ST","250 MERCER ST","250 MERCER ST"
"5849",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"5850",NA,"155 & R. R. AVE.","AVE","155 & R. R. AVE. AVE","155 & R. R. AVE. AVE","155TH & R. R. AVE. AVE","155TH & R. R. AVE. AVE"
"5851",60,"BROAD","ST","60 BROAD ST","60 BROAD ST","60 BROAD ST","60 BROAD ST"
"5852",77,"77","ST","77 77 ST","77 77 ST","77 77TH ST","77 77TH ST"
"5853",300,"E 20","ST","300 E 20 ST","300 E 20 ST","300 E 20TH ST","300 E 20TH ST"
"5854",61,"BROADWAY","AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE","61 BROADWAY AVE","SIXTY-ONE BROADWAY AVE"
"5855",13,"LEROY","ST","13 LEROY ST","13 LEROY ST","13 LEROY ST","13 LEROY ST"
"5856",NA,"BLVD & W 75","ST","BLVD & W 75 ST","BLVD & W 75 ST","BLVD & W 75TH ST","BLVD & W 75TH ST"
"5857",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5858",62,"BROADWAY","AVE","62 BROADWAY AVE","SIXTY-TWO BROADWAY AVE","62 BROADWAY AVE","SIXTY-TWO BROADWAY AVE"
"5859",336,"W 26","ST","336 W 26 ST","336 W 26 ST","336 W 26TH ST","336 W 26TH ST"
"5860",NA,"","ST",NA,NA,NA,NA
"5861",NA,"1 AVE & E 117","AVE","1 AVE & E 117 AVE","1 AVE & E 117 AVE","1ST AVE & E 117 AVE","1ST AVE & E 117 AVE"
"5862",NA,"AVE A & E 81","AVE","AVE A & E 81 AVE","AVE A & E 81 AVE","AVE A & E 81ST AVE","AVE A & E 81ST AVE"
"5863",NA,"C","ST","C ST","C ST","C ST","C ST"
"5864",NA,"W 68 & 11 AVE.","AVE","W 68 & 11 AVE. AVE","W 68 & 11 AVE. AVE","W 68TH & 11 AVE. AVE","W 68TH & 11 AVE. AVE"
"5865",NA,"50","ST","50 ST","50 ST","50TH ST","50TH ST"
"5866",26,"E 26","ST","26 E 26 ST","26 E 26 ST","26 E 26TH ST","26 E 26TH ST"
"5867",369,"PEARL","ST","369 PEARL ST","369 PEARL ST","369 PEARL ST","369 PEARL ST"
"5868",NA," R 37 JACKSON","ST","R 37 JACKSON ST","R 37 JACKSON ST","R 37TH JACKSON ST","R 37TH JACKSON ST"
"5869",NA,"WASHN & 164","ST","WASHN & 164 ST","WASHN & 164 ST","WASHN & 164TH ST","WASHN & 164TH ST"
"5870",NA,"WALTON AVE & 165","AVE","WALTON AVE & 165 AVE","WALTON AVE & 165 AVE","WALTON AVE & 165TH AVE","WALTON AVE & 165TH AVE"
"5871",NA,"3 AVE & 133","AVE","3 AVE & 133 AVE","3 AVE & 133 AVE","3RD AVE & 133 AVE","3RD AVE & 133 AVE"
"5872",NA,"S W.)TH & BLVD","BLVD","S W.)TH & BLVD","S W.)TH & BLVD","S W.)TH & BLVD","S W.)TH & BLVD"
"5873",151,"E 85","ST","151 E 85 ST","151 E 85 ST","151 E 85TH ST","151 E 85TH ST"
"5874",7,"DESBROSSES","ST","7 DESBROSSES ST","7 DESBROSSES ST","7 DESBROSSES ST","7 DESBROSSES ST"
"5875",16,"DOWNING","ST","16 DOWNING ST","16 DOWNING ST","16 DOWNING ST","16 DOWNING ST"
"5876",NA,"W WASHN MKT","ST","W WASHN MKT ST","W WASHN MKT ST","W WASHN MKT ST","W WASHN MKT ST"
"5877",153,"STANTON","ST","153 STANTON ST","153 STANTON ST","153 STANTON ST","153 STANTON ST"
"5878",NA,"WESTCHESTER AVE. & BERGEN AVE.","AVE","WESTCHESTER AVE. & BERGEN AVE. AVE","WESTCHESTER AVE. & BERGEN AVE. AVE","WESTCHESTER AVE. & BERGEN AVE. AVE","WESTCHESTER AVE. & BERGEN AVE. AVE"
"5879",NA,"FULTON MKT","ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST"
"5880",NA,"3 AVE & 169","AVE","3 AVE & 169 AVE","3 AVE & 169 AVE","3RD AVE & 169 AVE","3RD AVE & 169 AVE"
"5881",NA,"166 & WASHN , AVE.","AVE","166 & WASHN , AVE. AVE","166 & WASHN , AVE. AVE","166TH & WASHN , AVE. AVE","166TH & WASHN , AVE. AVE"
"5882",2166,"3","ST","2166 3 ST","2166 3 ST","2166 3RD ST","2166 3RD ST"
"5883",6,"GRAND","ST","6 GRAND ST","6 GRAND ST","6 GRAND ST","6 GRAND ST"
"5884",49,"W BROADWAY","AVE","49 W BROADWAY AVE","FORTY-NINE W BROADWAY AVE","49 W BROADWAY AVE","FORTY-NINE W BROADWAY AVE"
"5885",392,"11","ST","392 11 ST","392 11 ST","392 11TH ST","392 11TH ST"
"5886",105,"LIBERTY","ST","105 LIBERTY ST","105 LIBERTY ST","105 LIBERTY ST","105 LIBERTY ST"
"5887",215,"7","ST","215 7 ST","215 7 ST","215 7TH ST","215 7TH ST"
"5888",NA,"10 AVE & W 154","AVE","10 AVE & W 154 AVE","10 AVE & W 154 AVE","10TH AVE & W 154 AVE","10TH AVE & W 154 AVE"
"5889",2,"MACDOUGAL","ST","2 MACDOUGAL ST","2 MACDOUGAL ST","2 MACDOUGAL ST","2 MACDOUGAL ST"
"5890",13,"W 13","ST","13 W 13 ST","13 W 13 ST","13 W 13TH ST","13 W 13TH ST"
"5891",55,"DOWNING","ST","55 DOWNING ST","55 DOWNING ST","55 DOWNING ST","55 DOWNING ST"
"5892",NA,"WALL & BROAD","ST","WALL & BROAD ST","WALL & BROAD ST","WALL & BROAD ST","WALL & BROAD ST"
"5893",NA," W 79","ST","W 79 ST","W 79 ST","W 79TH ST","W 79TH ST"
"5894",NA,"DOMINICK","ST","DOMINICK ST","DOMINICK ST","DOMINICK ST","DOMINICK ST"
"5895",NA,"126(12 AVE.","AVE","126(12 AVE. AVE","126(12 AVE. AVE","126TH(12 AVE. AVE","126TH(12 AVE. AVE"
"5896",506,"WATER","ST","506 WATER ST","506 WATER ST","506 WATER ST","506 WATER ST"
"5897",104,"BARROW","ST","104 BARROW ST","104 BARROW ST","104 BARROW ST","104 BARROW ST"
"5898",32,"DESBROSSES","ST","32 DESBROSSES ST","32 DESBROSSES ST","32 DESBROSSES ST","32 DESBROSSES ST"
"5899",NA,"2 AVE & E 99","AVE","2 AVE & E 99 AVE","2 AVE & E 99 AVE","2ND AVE & E 99 AVE","2ND AVE & E 99 AVE"
"5900",NA,"BLVD & W 78","ST","BLVD & W 78 ST","BLVD & W 78 ST","BLVD & W 78TH ST","BLVD & W 78TH ST"
"5901",NA,"10 AVE. & MANHATTAN","AVE","10 AVE. & MANHATTAN AVE","10 AVE. & MANHATTAN AVE","10TH AVE. & MANHATTAN AVE","10TH AVE. & MANHATTAN AVE"
"5902",639,"HUDSON","ST","639 HUDSON ST","639 HUDSON ST","639 HUDSON ST","639 HUDSON ST"
"5903",67,"4 PL","PL","67 4 PL","67 4 PL","67 4TH PL","67 4TH PL"
"5904",23,"SOUTH","ST","23 SOUTH ST","23 SOUTH ST","23 SOUTH ST","23 SOUTH ST"
"5905",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"5906",NA,"BLVD & W 103","ST","BLVD & W 103 ST","BLVD & W 103 ST","BLVD & W 103RD ST","BLVD & W 103RD ST"
"5907",50,"PINE","ST","50 PINE ST","50 PINE ST","50 PINE ST","50 PINE ST"
"5908",NA,"W 105 & RIVERSIDE AVE.","AVE","W 105 & RIVERSIDE AVE. AVE","W 105 & RIVERSIDE AVE. AVE","W 105TH & RIVERSIDE AVE. AVE","W 105TH & RIVERSIDE AVE. AVE"
"5909",NA,"2 AVE & E 98","AVE","2 AVE & E 98 AVE","2 AVE & E 98 AVE","2ND AVE & E 98 AVE","2ND AVE & E 98 AVE"
"5910",113,"MAIDEN LA","ST","113 MAIDEN LA ST","113 MAIDEN LA ST","113 MAIDEN LA ST","113 MAIDEN LA ST"
"5911",297,"6 AVE.","AVE","297 6 AVE. AVE","TWO HUNDRED NINETY-SEVEN 6 AVE. AVE","297 6TH AVE. AVE","TWO HUNDRED NINETY-SEVEN 6TH AVE. AVE"
"5912",44,"BROOME","ST","44 BROOME ST","44 BROOME ST","44 BROOME ST","44 BROOME ST"
"5913",1,"SULLIVAN","ST","1 SULLIVAN ST","1 SULLIVAN ST","1 SULLIVAN ST","1 SULLIVAN ST"
"5914",179,"FORSYTH","ST","179 FORSYTH ST","179 FORSYTH ST","179 FORSYTH ST","179 FORSYTH ST"
"5915",NA,"BURLING SL.","ST","BURLING SL. ST","BURLING SL. ST","BURLING SL. ST","BURLING SL. ST"
"5916",134,"LUDLOW","ST","134 LUDLOW ST","134 LUDLOW ST","134 LUDLOW ST","134 LUDLOW ST"
"5917",75,"75","ST","75 75 ST","75 75 ST","75 75TH ST","75 75TH ST"
"5918",217,"7","ST","217 7 ST","217 7 ST","217 7TH ST","217 7TH ST"
"5919",NA,"E 99 & AVE. A","AVE","E 99 & AVE. A AVE","E 99 & AVE. A AVE","E 99TH & AVE. A AVE","E 99TH & AVE. A AVE"
"5920",NA,"10 AVE & W 65","AVE","10 AVE & W 65 AVE","10 AVE & W 65 AVE","10TH AVE & W 65 AVE","10TH AVE & W 65 AVE"
"5921",NA,"W WASHN MKT","ST","W WASHN MKT ST","W WASHN MKT ST","W WASHN MKT ST","W WASHN MKT ST"
"5922",NA,"154 & MORRIS AVE.","AVE","154 & MORRIS AVE. AVE","154 & MORRIS AVE. AVE","154TH & MORRIS AVE. AVE","154TH & MORRIS AVE. AVE"
"5923",40,"MURRAY","ST","40 MURRAY ST","40 MURRAY ST","40 MURRAY ST","40 MURRAY ST"
"5924",NA,"1 AVE & E 76","AVE","1 AVE & E 76 AVE","1 AVE & E 76 AVE","1ST AVE & E 76 AVE","1ST AVE & E 76 AVE"
"5925",NA,"FULTON MKT","ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST"
"5926",NA,"FULTON MKT","ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST"
"5927",NA,"3 AVE & 145","AVE","3 AVE & 145 AVE","3 AVE & 145 AVE","3RD AVE & 145 AVE","3RD AVE & 145 AVE"
"5928",41,"41","ST","41 41 ST","41 41 ST","41 41ST ST","41 41ST ST"
"5929",324,"8","ST","324 8 ST","324 8 ST","324 8TH ST","324 8TH ST"
"5930",220,"CHERRY","ST","220 CHERRY ST","220 CHERRY ST","220 CHERRY ST","220 CHERRY ST"
"5931",269,"PEARL","ST","269 PEARL ST","269 PEARL ST","269 PEARL ST","269 PEARL ST"
"5932",NA,"BROADWAY & W 197","AVE","BROADWAY & W 197 AVE","BROADWAY & W 197 AVE","BROADWAY & W 197TH AVE","BROADWAY & W 197TH AVE"
"5933",213,"6","ST","213 6 ST","213 6 ST","213 6TH ST","213 6TH ST"
"5934",194,"FRANKLIN","ST","194 FRANKLIN ST","194 FRANKLIN ST","194 FRANKLIN ST","194 FRANKLIN ST"
"5935",269,"PEARL","ST","269 PEARL ST","269 PEARL ST","269 PEARL ST","269 PEARL ST"
"5936",11,"ASH","ST","11 ASH ST","11 ASH ST","11 ASH ST","11 ASH ST"
"5937",NA,"W 92 & 9 AVE.","AVE","W 92 & 9 AVE. AVE","W 92 & 9 AVE. AVE","W 92ND & 9 AVE. AVE","W 92ND & 9 AVE. AVE"
"5938",49,"W 50TT","ST","49 W 50TT ST","49 W 50TT ST","49 W 50THTT ST","49 W 50THTT ST"
"5939",NA,"FRANKLIN AVE & 168","AVE","FRANKLIN AVE & 168 AVE","FRANKLIN AVE & 168 AVE","FRANKLIN AVE & 168TH AVE","FRANKLIN AVE & 168TH AVE"
"5940",NA,"CENTRE & WHITE","ST","CENTRE & WHITE ST","CENTRE & WHITE ST","CENTRE & WHITE ST","CENTRE & WHITE ST"
"5941",403,"3 AVE.","AVE","403 3 AVE. AVE","FOUR HUNDRED THREE 3 AVE. AVE","403 3RD AVE. AVE","FOUR HUNDRED THREE 3RD AVE. AVE"
"5942",58,"58","ST","58 58 ST","58 58 ST","58 58TH ST","58 58TH ST"
"5943",NA,"8 AVE & BLVD , W AND N 92 9 AVE.","AVE","8 AVE & BLVD , W AND N 92 9 AVE. AVE","8 AVE & BLVD , W AND N 92 9 AVE. AVE","8TH AVE & BLVD , W AND N 92 9 AVE. AVE","8TH AVE & BLVD , W AND N 92 9 AVE. AVE"
"5944",173,"E 91","ST","173 E 91 ST","173 E 91 ST","173 E 91ST ST","173 E 91ST ST"
"5945",59,"WALL","ST","59 WALL ST","59 WALL ST","59 WALL ST","59 WALL ST"
"5946",17,"BURLING SL.","ST","17 BURLING SL. ST","17 BURLING SL. ST","17 BURLING SL. ST","17 BURLING SL. ST"
"5947",NA,"ROBBINS AVE & 151","AVE","ROBBINS AVE & 151 AVE","ROBBINS AVE & 151 AVE","ROBBINS AVE & 151ST AVE","ROBBINS AVE & 151ST AVE"
"5948",271,"FIAVALSO ,N.Y.","ST","271 FIAVALSO ,N.Y. ST","271 FIAVALSO ,N.Y. ST","271 FIAVALSO ,N.Y. ST","271 FIAVALSO ,N.Y. ST"
"5949",52,"WALL","ST","52 WALL ST","52 WALL ST","52 WALL ST","52 WALL ST"
"5950",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"5951",NA,"MISSION PL.","PL","MISSION PL. PL","MISSION PL. PL","MISSION PL. PL","MISSION PL. PL"
"5952",198,"HENRYTH 110 CLINTON PL.","PL","198 HENRYTH 110 CLINTON PL. PL","198 HENRYTH 110 CLINTON PL. PL","198 HENRYTH 110TH CLINTON PL. PL","198 HENRYTH 110TH CLINTON PL. PL"
"5953",30,"W 13","ST","30 W 13 ST","30 W 13 ST","30 W 13TH ST","30 W 13TH ST"
"5954",229,"229","ST","229 229 ST","229 229 ST","229 229TH ST","229 229TH ST"
"5955",NA,"WEST","ST","WEST","WEST","WEST","WEST"
"5956",849,"BROADWAY","AVE","849 BROADWAY AVE","EIGHT HUNDRED FORTY-NINE BROADWAY AVE","849 BROADWAY AVE","EIGHT HUNDRED FORTY-NINE BROADWAY AVE"
"5957",849,"BROADWAY","AVE","849 BROADWAY AVE","EIGHT HUNDRED FORTY-NINE BROADWAY AVE","849 BROADWAY AVE","EIGHT HUNDRED FORTY-NINE BROADWAY AVE"
"5958",18,"FRANKLIN","ST","18 FRANKLIN ST","18 FRANKLIN ST","18 FRANKLIN ST","18 FRANKLIN ST"
"5959",NA,"W 216 41","ST","W 216 41 ST","W 216 41 ST","W 216TH 41 ST","W 216TH 41 ST"
"5960",NA,"CT AND AVE & 156","AVE","CT AND AVE & 156 AVE","CT AND AVE & 156 AVE","CT AND AVE & 156TH AVE","CT AND AVE & 156TH AVE"
"5961",1458,"2 AVE.","AVE","1458 2 AVE. AVE","ONE THOUSAND FOUR HUNDRED FIFTY-EIGHT 2 AVE. AVE","1458 2ND AVE. AVE","ONE THOUSAND FOUR HUNDRED FIFTY-EIGHT 2ND AVE. AVE"
"5962",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"5963",NA,"WILLIS AVE & 147","AVE","WILLIS AVE & 147 AVE","WILLIS AVE & 147 AVE","WILLIS AVE & 147TH AVE","WILLIS AVE & 147TH AVE"
"5964",98,"BROADWAY","AVE","98 BROADWAY AVE","NINETY-EIGHT BROADWAY AVE","98 BROADWAY AVE","NINETY-EIGHT BROADWAY AVE"
"5965",59,"LIBERTY","ST","59 LIBERTY ST","59 LIBERTY ST","59 LIBERTY ST","59 LIBERTY ST"
"5966",NA,"CITY HALL","ST","CITY HALL ST","CITY HALL ST","CITY HALL ST","CITY HALL ST"
"5967",NA,"","ST",NA,NA,NA,NA
"5968",NA,"CONCORD AVE. & CLIFF","AVE","CONCORD AVE. & CLIFF AVE","CONCORD AVE. & CLIFF AVE","CONCORD AVE. & CLIFF AVE","CONCORD AVE. & CLIFF AVE"
"5969",166,"LEONARD","ST","166 LEONARD ST","166 LEONARD ST","166 LEONARD ST","166 LEONARD ST"
"5970",1,"RIVINGTON","ST","1 RIVINGTON ST","1 RIVINGTON ST","1 RIVINGTON ST","1 RIVINGTON ST"
"5971",139,"W 36","ST","139 W 36 ST","139 W 36 ST","139 W 36TH ST","139 W 36TH ST"
"5972",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"5973",6,"MAIDEN LA. H CT.","CT","6 MAIDEN LA. H CT. CT","6 MAIDEN LA. H CT. CT","6 MAIDEN LA. H CT. CT","6 MAIDEN LA. H CT. CT"
"5974",NA,"BARCLAY","ST","BARCLAY ST","BARCLAY ST","BARCLAY ST","BARCLAY ST"
"5975",NA,"CT","ST","CT ST","CT ST","CT ST","CT ST"
"5976",NA,"WASHN & 169","ST","WASHN & 169 ST","WASHN & 169 ST","WASHN & 169TH ST","WASHN & 169TH ST"
"5977",556,"W 23","ST","556 W 23 ST","556 W 23 ST","556 W 23RD ST","556 W 23RD ST"
"5978",NA,"LLIT 1 AVE.","AVE","LLIT 1 AVE. AVE","LLIT 1 AVE. AVE","LLIT 1ST AVE. AVE","LLIT 1ST AVE. AVE"
"5979",NA,"BROADWAY & W 131","AVE","BROADWAY & W 131 AVE","BROADWAY & W 131 AVE","BROADWAY & W 131ST AVE","BROADWAY & W 131ST AVE"
"5980",68,"READE","ST","68 READE ST","68 READE ST","68 READE ST","68 READE ST"
"5981",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5982",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5983",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5984",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5985",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5986",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5987",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5988",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5989",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5990",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5991",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5992",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"5993",NA,"ANNS AVE & 153","AVE","ANNS AVE & 153 AVE","ANNS AVE & 153 AVE","ANNS AVE & 153RD AVE","ANNS AVE & 153RD AVE"
"5994",NA,"11 AVE.","AVE","11 AVE. AVE","11 AVE. AVE","11TH AVE. AVE","11TH AVE. AVE"
"5995",16,"BROAD","ST","16 BROAD ST","16 BROAD ST","16 BROAD ST","16 BROAD ST"
"5996",NA,"4 AVE & E 78","AVE","4 AVE & E 78 AVE","4 AVE & E 78 AVE","4TH AVE & E 78 AVE","4TH AVE & E 78 AVE"
"5997",88,"RIDGE","ST","88 RIDGE ST","88 RIDGE ST","88 RIDGE ST","88 RIDGE ST"
"5998",NA,"W 130 & TWELH AVE.","AVE","W 130 & TWELH AVE. AVE","W 130 & TWELH AVE. AVE","W 130TH & TWELH AVE. AVE","W 130TH & TWELH AVE. AVE"
"5999",259,"MADISON","ST","259 MADISON ST","259 MADISON ST","259 MADISON ST","259 MADISON ST"
"6000",157,"STANTON","ST","157 STANTON ST","157 STANTON ST","157 STANTON ST","157 STANTON ST"
"6001",21,"CORTLANDT","ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST","21 CORTLANDT ST"
"6002",57,"IRVING PL. H CT.","PL","57 IRVING PL. H CT. PL","57 IRVING PL. H CT. PL","57 IRVING PL. H CT. PL","57 IRVING PL. H CT. PL"
"6003",22,"WEST","ST","22 WEST","22 WEST","22 WEST","22 WEST"
"6004",NA,"145 & BROOK AVE.","AVE","145 & BROOK AVE. AVE","145 & BROOK AVE. AVE","145TH & BROOK AVE. AVE","145TH & BROOK AVE. AVE"
"6005",314,"E 12","ST","314 E 12 ST","314 E 12 ST","314 E 12TH ST","314 E 12TH ST"
"6006",357,"3 AVE.","AVE","357 3 AVE. AVE","THREE HUNDRED FIFTY-SEVEN 3 AVE. AVE","357 3RD AVE. AVE","THREE HUNDRED FIFTY-SEVEN 3RD AVE. AVE"
"6007",72,"WATTS","ST","72 WATTS ST","72 WATTS ST","72 WATTS ST","72 WATTS ST"
"6008",16,"THOMPSON","ST","16 THOMPSON ST","16 THOMPSON ST","16 THOMPSON ST","16 THOMPSON ST"
"6009",898,"2","ST","898 2 ST","898 2 ST","898 2ND ST","898 2ND ST"
"6010",NA,"COURTLAND AVE & 159","AVE","COURTLAND AVE & 159 AVE","COURTLAND AVE & 159 AVE","COURTLAND AVE & 159TH AVE","COURTLAND AVE & 159TH AVE"
"6011",60,"W 60","ST","60 W 60 ST","60 W 60 ST","60 W 60TH ST","60 W 60TH ST"
