"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1577",NA,NA,NA,NA,NA,"COURTLAND AVE","156",NA,NA,NA
"1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",NA,NA,NA,"W 73","8 AVE.",NA,NA,NA,NA,NA
"1580","2336 AVE.","233","6 AVE.",NA,NA,NA,NA,NA,NA,NA
"1581",NA,NA,NA,"BROADWAY","LAWRENCE",NA,NA,NA,NA,NA
"1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",NA,NA,NA,NA,NA,"FRANKLIN","CENTRE",NA,NA,NA
"1584","351 BOWERY","351","BOWERY",NA,NA,NA,NA,NA,NA,NA
"1585","563","56","3",NA,NA,NA,NA,NA,NA,NA
"1586",NA,NA,NA,"9 AVE","W 84",NA,NA,NA,NA,NA
"1587","33 STANTON","33","STANTON",NA,NA,NA,NA,NA,NA,NA
"1588","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1589",NA,NA,NA,NA,NA,"3 AVE","162",NA,NA,NA
"1590","SCHOENBERG METAL MFG CO H E 530 20 AND E 327",NA,NA,NA,NA,NA,NA,NA,"530","E 20"
"1591",NA,NA,NA,NA,NA,"WASHN","169",NA,NA,NA
"1592",NA,NA,NA,"3 AVE","147",NA,NA,NA,NA,NA
"1593","MANUFAC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","185","185",NA,NA,NA,NA,NA,NA,NA,NA
"1595","ANNS AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,NA,NA,NA,"BROADWAY","W 98",NA,NA,NA
"1598",NA,NA,NA,NA,NA,"W 96","RIVERSIDE AVE.",NA,NA,NA
"1599",NA,NA,NA,NA,NA,"MANHATTAN","BROADWAY",NA,NA,NA
"1600",NA,NA,NA,NA,NA,"9 AVE","W 76",NA,NA,NA
"1601",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"1602","22723 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"1605","438 BROADWAY,H. J. C.",NA,NA,NA,NA,NA,NA,"J. C.",NA,NA
"1606","W 211 33,H H W 260 35","260","W 35",NA,NA,NA,NA,NA,"260","W 35"
"1607","220 BROOME","220","BROOME",NA,NA,NA,NA,NA,NA,NA
"1608",NA,NA,NA,"3 AVE","147",NA,NA,NA,NA,NA
"1609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","H H E 220 HOUSTON","220","E HOUSTON",NA,NA,NA,NA,NA,"220","E HOUSTON"
"1612","261 ELIZABETH","261","ELIZABETH",NA,NA,NA,NA,NA,NA,NA
"1613","396","396",NA,NA,NA,NA,NA,NA,NA,NA
"1614","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",NA,NA,NA,NA,NA,"3 AVE","149",NA,NA,NA
"1616","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","6","6",NA,NA,NA,NA,NA,NA,NA,NA
"1618","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","E 1 HOUSTON","1","E HOUSTON",NA,NA,NA,NA,NA,NA,NA
"1620",NA,NA,NA,NA,NA,"3 AVE","179",NA,NA,NA
"1621",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"1622",NA,NA,NA,NA,NA,"WASHN","165",NA,NA,NA
"1623","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",NA,NA,NA,"OGDEN AVE.","UNION",NA,NA,NA,NA,NA
"1625","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",NA,NA,NA,NA,NA,"MADISON AVE","E 85",NA,NA,NA
"1627",NA,NA,NA,NA,NA,"MANHATTAN","BROADWAY",NA,NA,NA
"1628","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","SHERIFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","STANTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",NA,NA,NA,"W 88","10 AVE.",NA,NA,NA,NA,NA
"1637",NA,NA,NA,"E 90","1 AVE.",NA,NA,NA,NA,NA
"1638",NA,NA,NA,"3 AVE","153",NA,NA,NA,NA,NA
"1639","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,NA,"BLVD","W 80",NA,NA,NA,NA,NA
"1642","194 ALLEN","194","ALLEN",NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,NA,NA,NA,"3 AVE","138",NA,NA,NA
"1644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","S 9. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","437 BROADWAY","437","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"1647","140 PITT","140","PITT",NA,NA,NA,NA,NA,NA,NA
"1648","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,NA,"AVE A","E 120",NA,NA,NA,NA,NA
"1650","H H E 56 13","56","E 13",NA,NA,NA,NA,NA,"56","E 13"
"1651","H 3 BOWERY","3","BOWERY",NA,NA,NA,NA,NA,"3","BOWERY"
"1652","26 CARMINE","26","CARMINE",NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,NA,"3 AVE","150",NA,NA,NA,NA,NA
"1654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,NA,NA,NA,NA,"3 AVE","145",NA,NA,NA
"1656","317 BOWERY","317","BOWERY",NA,NA,NA,NA,NA,NA,NA
"1657","127 DIVISION","127","DIVISION",NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,NA,NA,NA,"1 AVE","E 111",NA,NA,NA
"1660",NA,NA,NA,NA,NA,"10 AVE","W 68",NA,NA,NA
"1661","H H 20023 AVE.","2002","3 AVE.",NA,NA,NA,NA,NA,"2002","3"
"1662","219","219",NA,NA,NA,NA,NA,NA,NA,NA
"1663","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,NA,NA,NA,"156","COURTLAND AVE.",NA,NA,NA
"1665","2157","215","7",NA,NA,NA,NA,NA,NA,NA
"1666","2 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,NA,NA,NA,"BLVD","W 70",NA,NA,NA
"1668","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","377 GRAND","377","GRAND",NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,NA,NA,NA,"COURTLAND AVE","149",NA,NA,NA
"1672","153 STANTON","153","STANTON",NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,NA,NA,NA,"169","WASHN , AVE.",NA,NA,NA
"1674","STANTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,NA,NA,NA,"3 AVE","158",NA,NA,NA
"1677","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","318","318",NA,NA,NA,NA,NA,NA,NA,NA
"1680","E 433 L7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,NA,NA,NA,"3 AVE","153",NA,NA,NA
"1682",NA,NA,NA,NA,NA,"3 AVE","140 AND 3 AVE N 154",NA,NA,NA
"1683",NA,NA,NA,NA,NA,"3 AVE","167",NA,NA,NA
"1684",NA,NA,NA,"W 63","8 AVE.",NA,NA,NA,NA,NA
"1685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","STANTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","10 AVE C174",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"1691","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","E 121 126","121","E 126",NA,NA,NA,NA,NA,NA,NA
"1695","E 209 54","209","E 54",NA,NA,NA,NA,NA,NA,NA
"1696","194 ALLEN","194","ALLEN",NA,NA,NA,NA,NA,NA,NA
"1697",NA,NA,NA,NA,NA,"ROBBINS AVE","151",NA,NA,NA
"1698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","H H 16389,BKLYN","163","89,BKLYN",NA,NA,NA,NA,"BKLYN","163","89"
"1700","SEE W THEO MORRIS AND CO H 27 CHAMBERS AND 3 READE",NA,NA,NA,NA,NA,NA,NA,"27","CHAMBERS"
"1701","H H 3311 AVE.","331","1 AVE.",NA,NA,NA,NA,NA,"331","1"
"1702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,NA,NA,NA,"158","ELTON AVE.",NA,NA,NA
"1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",NA,NA,NA,NA,NA,"168","UNION AVE.",NA,NA,NA
"1708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,NA,NA,NA,"10 AVE","W 65",NA,NA,NA
"1711","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,NA,NA,NA,"176","WASHN , AVE.",NA,NA,NA
"1713",NA,NA,NA,NA,NA,"3 AVE","149",NA,NA,NA
"1714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","FULTON MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","59 MULBERRY","59","MULBERRY",NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,NA,"BROADWAY","MANHATTAN",NA,NA,NA,NA,NA
"1718","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","W WASHN MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","SAVANNAH AND MEMPHIS R R CO H 21 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"1722","W 136 15","136","W 15",NA,NA,NA,NA,NA,NA,NA
"1723","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1724","705 BROADWAY","705","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,NA,NA,NA,"COURTLAND AVE","154",NA,NA,NA
"1726","45 CHRYSTIE","45","CHRYSTIE",NA,NA,NA,NA,NA,NA,NA
"1727","7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,NA,NA,NA,NA,"W 65","11 AVE.",NA,NA,NA
"1729","705 BROADWAY","705","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"1730","H WASHN,169",NA,NA,NA,NA,NA,NA,NA,NA,"169"
"1731",NA,NA,NA,NA,NA,"156","COURTLAND AVE.",NA,NA,NA
"1732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","SAPPHO MINING CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"1734","SARATOGA STABLE CO H 690 LEX AVE AND 684 FIH AVE.",NA,NA,NA,NA,NA,NA,NA,"690","684"
"1735","SARATOGA VICHY SPRING CO H 122 PEARL",NA,NA,NA,NA,NA,NA,NA,"122","PEARL"
"1736","SPRING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","E 544 12","544","E 12",NA,NA,NA,NA,NA,NA,NA
"1740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","IT R 2803",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","SANDY HOOK  , QUARANTINE AND CITY ISLAND TELEGRAPH CO H 113 PEARL",NA,NA,NA,NA,NA,NA,NA,"113","PEARL"
"1743","H H W 22 52","22","W 52",NA,NA,NA,NA,NA,"22","W 52"
"1744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",NA,NA,NA,NA,NA,"W 155","10",NA,NA,NA
"1749",NA,NA,NA,"COURTLAND AVE.",NA,NA,NA,NA,NA,NA
"1750",NA,NA,NA,"COURTLAND AVE.","L.)IST",NA,NA,NA,NA,NA
"1751",NA,NA,NA,"COURTLAND AVE.",NA,NA,NA,NA,NA,NA
"1752","28","28",NA,NA,NA,NA,NA,NA,NA,NA
"1753",NA,NA,NA,"AVE A","E 92",NA,NA,NA,NA,NA
"1754","SANDERSON BROTHERS STEEL CO H 16 CLIFF",NA,NA,NA,NA,NA,NA,NA,"16","CLIFF"
"1755","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",NA,NA,NA,NA,NA,NA,"168.",NA,NA,NA
"1757","SAN ANTONIO SILVER MINING CO H 21 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"21","CORTLANDT"
"1758","SAN MIGUEL GOLD AND SILVER MINING CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"1759","E 55","55",NA,NA,NA,NA,NA,NA,NA,NA
"1760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","SHERMAN AVE. J. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","R SL 4 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1768","875 BROADWAY","875","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"1769",NA,NA,NA,NA,NA,"4 AVE","E 73",NA,NA,NA
"1770","FORDHAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","JOSEPH LEAD CO H 152 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"152","BROADWAY"
"1772","JOSEPH AND WESTERN R R CO H 80 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"80","BROADWAY"
"1773",NA,NA,NA,NA,NA,"E 81","MADISON",NA,NA,NA
"1774",NA,NA,NA,"AVE A","E 89",NA,NA,NA,NA,NA
"1775","LOUIS AND SAN FRANCISCO RAILWAY CO H 3 BROAD",NA,NA,NA,NA,NA,NA,NA,"3","BROAD"
"1776","LOUIS  , ALTON AND TERRE HAUTE R R CO H 50 WALL",NA,NA,NA,NA,NA,NA,NA,"50","WALL"
"1777",NA,NA,NA,"MADISON AVE","E 89",NA,NA,NA,NA,NA
"1778",NA,NA,NA,NA,NA,"151","3 AVE.",NA,NA,NA
"1779","NICHOLAS INS CO H 166 BROADWAY AND W 301 14",NA,NA,NA,NA,NA,NA,NA,"166","BROADWAY"
"1780","PAUL AND DULUTH R R CO H 7 NASSAU",NA,NA,NA,NA,NA,NA,NA,"7","NASSAU"
"1781","SULLIVAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","STEPHENS HOME FOR CHILDREN H E 1 28",NA,NA,NA,NA,NA,NA,NA,"1","E 28"
"1783","VINCENT DE PAUL NURSERY H W 220 41",NA,NA,NA,NA,NA,NA,NA,"220","W 41"
"1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","564 AVE.","56","4 AVE.",NA,NA,NA,NA,NA,NA,NA
"1786","SALAMANDER FELTING CO H 23 DEY",NA,NA,NA,NA,NA,NA,NA,"23","DEY"
"1787","SUPERIOR TO ALL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","IL(L LIBERTY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","MUSLIN FLAG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","UPHOLSTERY AND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","GRAND CENTRAL DEPOT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","BRIDGETS ACADEMY H E 3 10",NA,NA,NA,NA,NA,NA,NA,"3","E 10"
"1794","52 CARMINE","52","CARMINE",NA,NA,NA,NA,NA,NA,NA
"1795","FRANCIS HOSPITAL H 6 FIH",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"1796","FRANCIS SCHOOL H W 146 32",NA,NA,NA,NA,NA,NA,NA,"146","W 32"
"1797","GABRIELS ACADEMY H W 231 36",NA,NA,NA,NA,NA,NA,NA,"231","W 36"
"1798","GEORGE GOLD GRAVEL MINING CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"1799","GEORGES SOC H 4 MORRIS",NA,NA,NA,NA,NA,NA,NA,"4","MORRIS"
"1800",NA,NA,NA,NA,NA,"W 97","9 AVE.",NA,NA,NA
"1801",NA,NA,NA,NA,NA,"COURTLAND AVE","156",NA,NA,NA
"1802","6 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","AND BLANK BOOK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,NA,NA,NA,NA,"CENTRAL AVE","167",NA,NA,NA
"1805",NA,NA,NA,"8 AVE","W 141",NA,NA,NA,NA,NA
"1806","SACRAMENTO MINING CO H 62 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"62","BROADWAY"
"1807","ANNS AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","ANNS AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","SAFE DEPOSIT CO H 142 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"142","BROADWAY"
"1810","SAFE DEPOSIT SILVER MINING CO H 7 NASSAU",NA,NA,NA,NA,NA,NA,NA,"7","NASSAU"
"1811","19","19",NA,NA,NA,NA,NA,NA,NA,NA
"1812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","15(592 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","SON AVE AND 523 AND 684 FIH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","80 WASHN,E","80","WASHN,E",NA,NA,NA,NA,NA,NA,NA
"1819","H H 111 AVE.","11","1 AVE.",NA,NA,NA,NA,NA,"11","1"
"1820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","(W WO 59",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",NA,NA,NA,NA,NA,"MANHATTAN","10 AVE.",NA,NA,NA
"1825",NA,NA,NA,"11 AVE","W 19",NA,NA,NA,NA,NA
"1826",NA,NA,NA,NA,NA,"W 129","BLVD",NA,NA,NA
"1827","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1828","RUSSIA SILVER MINING CO H 38 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"38","BROADWAY"
"1829","RUSSIAN HAIR FELT CO H 21 WALKER",NA,NA,NA,NA,NA,NA,NA,"21","WALKER"
"1830","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","RUTLAND MARBLE CO H 18 WALL",NA,NA,NA,NA,NA,NA,NA,"18","WALL"
"1832","51","51",NA,NA,NA,NA,NA,NA,NA,NA
"1833","RUSSELL PAVEMENT CO H 3 BROADWAY W AND 46",NA,NA,NA,NA,NA,NA,NA,"3","BROADWAY"
"1834","W HL 49",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",NA,NA,NA,NA,NA,"3 AVE","170",NA,NA,NA
"1836",NA,NA,NA,NA,NA,NA,"170",NA,NA,NA
"1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839",NA,NA,NA,NA,NA,"W 100","9 AVE.",NA,NA,NA
"1840",NA,NA,NA,"9 AVE","W 70",NA,NA,NA,NA,NA
"1841",NA,NA,NA,NA,NA,"10 AVE","W 66",NA,NA,NA
"1842","THE",NA,NA,NA,NA,NA,NA,NA,"34","PARK ROW"
"1843",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",NA,NA,NA,NA,NA,"WASHN AVE","I( 6",NA,NA,NA
"1846",NA,NA,NA,"COURTLAND AVE","156",NA,NA,NA,NA,NA
"1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",NA,NA,NA,NA,NA,"155","ELTON AVE.",NA,NA,NA
"1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",NA,NA,NA,NA,NA,"10 AVE","W 152",NA,NA,NA
"1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","169 CHRISTOPHER","169","CHRISTOPHER",NA,NA,NA,NA,NA,NA,NA
"1856","97 BAXTER","97","BAXTER",NA,NA,NA,NA,NA,NA,NA
"1857","324 SPRING","324","SPRING",NA,NA,NA,NA,NA,NA,NA
"1858","ROXBURY MINING AND MILLING CO H 62 CEDAR",NA,NA,NA,NA,NA,NA,NA,"62","CEDAR"
"1859","W 215 32","215","W 32",NA,NA,NA,NA,NA,NA,NA
"1860","ROYAL BAKING POWDER CO H 171 DUANE",NA,NA,NA,NA,NA,NA,NA,"171","DUANE"
"1861","ROYAL INS CO H 41 AND 43 WALL",NA,NA,NA,NA,NA,NA,NA,"41","WALL"
"1862",NA,NA,NA,"UNION AVE.","WASHN.",NA,NA,NA,NA,NA
"1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","RUBBER CLOTHING CO H 341 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"341","BROADWAY"
"1865","RUBBER COMB AND JEWELRY CO H 33 MERCER AND 21 WOOSTER",NA,NA,NA,NA,NA,NA,NA,"33","WOOSTER"
"1866","RUBBER CUSHIONED AXLE CO H 1593 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1593","BROADWAY"
"1867","RUBBER PAINT CO H 5 WEST",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"1868",NA,NA,NA,NA,NA,NA,"138",NA,NA,NA
"1869",NA,NA,NA,NA,NA,"3 AVE","154",NA,NA,NA
"1870",NA,NA,NA,NA,NA,"4 AVE","E 132",NA,NA,NA
"1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","ROTTERDAM STEAMSHIP CO H 50 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"50","BROADWAY"
"1874",NA,NA,NA,NA,NA,"AVE A","E 71",NA,NA,NA
"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","293 STANTON","293","STANTON",NA,NA,NA,NA,NA,NA,NA
"1877",NA,NA,NA,"BROADWAY","W 136",NA,NA,NA,NA,NA
"1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879",NA,NA,NA,NA,NA,"3 AVE","143",NA,NA,NA
"1880",NA,NA,NA,NA,NA,"3 AVE","143",NA,NA,NA
"1881",NA,NA,NA,NA,NA,"3 AVE","143",NA,NA,NA
"1882","3 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",NA,NA,NA,NA,NA,"6 AVE","W 125",NA,NA,NA
"1884",NA,NA,NA,NA,NA,"6 AVE","W 125",NA,NA,NA
"1885",NA,NA,NA,NA,NA,"W TH 158","10 AVE.",NA,NA,NA
"1886","138 NORFOLK","138","NORFOLK",NA,NA,NA,NA,NA,NA,NA
"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","144 BOWERY","144","BOWERY",NA,NA,NA,NA,NA,NA,NA
"1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","257","257",NA,NA,NA,NA,NA,NA,NA,NA
"1892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","ROCHESTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","1567 AVE.","156","7 AVE.",NA,NA,NA,NA,NA,NA,NA
"1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","ROSENDALE CEMENT CO H 67 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"67","WILLIAM"
"1899","37 CATHARINE","37","CATHARINE",NA,NA,NA,NA,NA,NA,NA
"1900","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","57 HESTER","57","HESTER",NA,NA,NA,NA,NA,NA,NA
"1903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904",NA,NA,NA,NA,NA,"3 AVE","165",NA,NA,NA
"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"1909","ROCHELLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910",NA,NA,NA,"W 59","9 AVE.",NA,NA,NA,NA,NA
"1911","CT H 87 WORTH",NA,NA,NA,NA,NA,NA,NA,"87","WORTH"
"1912","E 211 26","211","E 26",NA,NA,NA,NA,NA,NA,NA
"1913",NA,NA,NA,NA,"E 52 AND 32 PRINCE",NA,NA,NA,NA,NA
"1914","ROME  , WATERTOWN AND OGDENSBURG R R CO H 26 EXCHANGE PL.",NA,NA,NA,NA,NA,NA,NA,"26","EXCHANGE PL"
"1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
