"","hn_1","best_match","street_type","base_function","suffix_true","both_true"
"14444",NA,"","ST",NA,NA,NA
"14445",NA,"","ST",NA,NA,NA
"14446",NA,"","ST",NA,NA,NA
"14447",NA,"","ST",NA,NA,NA
"14448",NA,"","ST",NA,NA,NA
"14449",NA,"CATHERINE FERRY","ST","CATHERINE FERRY ST","CATHERINE FERRY ST","CATHERINE FERRY ST"
"14450",NA,"","ST",NA,NA,NA
"14451",NA,"","ST",NA,NA,NA
"14452",NA,"","ST",NA,NA,NA
"14453",NA,"","ST",NA,NA,NA
"14454",NA,"","ST",NA,NA,NA
"14455",NA,"","ST",NA,NA,NA
"14456",NA,"","ST",NA,NA,NA
"14457",NA,"","ST",NA,NA,NA
"14458",NA,"","ST",NA,NA,NA
"14459",NA,"","ST",NA,NA,NA
"14460",NA,"","ST",NA,NA,NA
"14461",10,"FRONT","ST","10 FRONT ST","10 FRONT ST","10 FRONT ST"
"14462",NA,"","ST",NA,NA,NA
"14463",NA,"","ST",NA,NA,NA
"14464",NA,"","ST",NA,NA,NA
"14465",NA,"","ST",NA,NA,NA
"14466",NA,"","ST",NA,NA,NA
"14467",NA,"","ST",NA,NA,NA
"14468",NA,"","ST",NA,NA,NA
"14469",NA,"","ST",NA,NA,NA
"14470",NA,"","ST",NA,NA,NA
"14471",NA,"","ST",NA,NA,NA
"14472",NA,"","ST",NA,NA,NA
"14473",NA,"","ST",NA,NA,NA
"14474",NA,"","ST",NA,NA,NA
"14475",NA,"","ST",NA,NA,NA
"14476",NA,"","ST",NA,NA,NA
"14477",NA,"","ST",NA,NA,NA
"14478",5,"LIBERTY X Y","ST","5 LIBERTY X Y ST","5 LIBERTY X Y ST","5 LIBERTY X Y ST"
"14479",NA,"","ST",NA,NA,NA
"14480",NA,"","ST",NA,NA,NA
"14481",160,"ORCHARD","ST","160 ORCHARD ST","160 ORCHARD ST","160 ORCHARD ST"
"14482",90,"JOHN","ST","90 JOHN ST","90 JOHN ST","90 JOHN ST"
"14483",NA,"","ST",NA,NA,NA
"14484",NA,"","ST",NA,NA,NA
"14485",NA,"","ST",NA,NA,NA
"14486",NA,"","ST",NA,NA,NA
"14487",NA,"","ST",NA,NA,NA
"14488",NA,"","ST",NA,NA,NA
"14489",NA,"","ST",NA,NA,NA
"14490",NA,"","ST",NA,NA,NA
"14491",NA,"","ST",NA,NA,NA
"14492",NA,"","ST",NA,NA,NA
"14493",NA,"","ST",NA,NA,NA
"14494",NA,"","ST",NA,NA,NA
"14495",9,"SOUTH WILLIAM R","ST","9 SOUTH WILLIAM R ST","9 SOUTH WILLIAM R ST","9 SOUTH WILLIAM R ST"
"14496",NA,"","ST",NA,NA,NA
"14497",NA,"","ST",NA,NA,NA
"14498",NA,"MER 6L LIBERTY","ST","MER 6L LIBERTY ST","MER 6THL LIBERTY ST","MER 6THL LIBERTY ST"
"14499",NA,"","ST",NA,NA,NA
"14500",NA,"","ST",NA,NA,NA
"14501",NA,"","ST",NA,NA,NA
"14502",NA,"","ST",NA,NA,NA
"14503",104,"FULTON","ST","104 FULTON ST","104 FULTON ST","104 FULTON ST"
"14504",NA,"","ST",NA,NA,NA
"14505",391,"ATLANTIC","ST","391 ATLANTIC ST","391 ATLANTIC ST","391 ATLANTIC ST"
"14506",NA,"","ST",NA,NA,NA
"14507",NA,"","ST",NA,NA,NA
"14508",43,"MIDDAGH Y OGT KILIEN","ST","43 MIDDAGH Y OGT KILIEN ST","43 MIDDAGH Y OGT KILIEN ST","43 MIDDAGH Y OGT KILIEN ST"
"14509",NA,"","ST",NA,NA,NA
"14510",120,"FULTON Y DLMER JOHN A","ST","120 FULTON Y DLMER JOHN A ST","120 FULTON Y DLMER JOHN A ST","120 FULTON Y DLMER JOHN A ST"
"14511",138,"HIGH YRDORHEES JACOB","ST","138 HIGH YRDORHEES JACOB ST","138 HIGH YRDORHEES JACOB ST","138 HIGH YRDORHEES JACOB ST"
"14512",73,"HUDSON AVE","AVE","73 HUDSON AVE","73 HUDSON AVE","73 HUDSON AVE"
"14513",165,"FULTON","ST","165 FULTON ST","165 FULTON ST","165 FULTON ST"
"14514",138,"HIGH OORHEES JUDAH B","ST","138 HIGH OORHEES JUDAH B ST","138 HIGH OORHEES JUDAH B ST","138 HIGH OORHEES JUDAH B ST"
"14515",NA,"ACCOUNTANT AND COMMISSIONER OF DEEDS 43 FULTON","ST","ACCOUNTANT AND COMMISSIONER OF DEEDS 43 FULTON ST","ACCOUNTANT AND COMMISSIONER OF DEEDS 43RD FULTON ST","ACCOUNTANT AND COMMISSIONER OF DEEDS 43RD FULTON ST"
"14516",NA,"","ST",NA,NA,NA
"14517",NA,"","ST",NA,NA,NA
"14518",NA,"","ST",NA,NA,NA
"14519",NA,"DEAN","ST","DEAN ST","DEAN ST","DEAN ST"
"14520",NA,"","ST",NA,NA,NA
"14521",NA,"","ST",NA,NA,NA
"14522",NA,"","ST",NA,NA,NA
"14523",NA,"","ST",NA,NA,NA
"14524",NA,"","ST",NA,NA,NA
"14525",NA,"","ST",NA,NA,NA
"14526",NA,"","ST",NA,NA,NA
"14527",NA,"","ST",NA,NA,NA
"14528",NA,"","ST",NA,NA,NA
"14529",NA,"","ST",NA,NA,NA
"14530",NA,"","ST",NA,NA,NA
"14531",NA,"","ST",NA,NA,NA
"14532",NA,"","ST",NA,NA,NA
"14533",NA,"BROOKLYN EAGLE 30 FUL TON","ST","BROOKLYN EAGLE 30 FUL TON ST","BROOKLYN EAGLE 30TH FUL TON ST","BROOKLYN EAGLE 30TH FUL TON ST"
"14534",NA,"","ST",NA,NA,NA
"14535",14,"CEDAR","ST","14 CEDAR ST","14 CEDAR ST","14 CEDAR ST"
"14536",NA,"","ST",NA,NA,NA
"14537",112,"FRONT","ST","112 FRONT ST","112 FRONT ST","112 FRONT ST"
"14538",112,"PEARL","ST","112 PEARL ST","112 PEARL ST","112 PEARL ST"
"14539",NA,"","ST",NA,NA,NA
"14540",NA,"PARK AVE","AVE","PARK AVE","PARK AVE","PARK AVE"
"14541",NA,"","ST",NA,NA,NA
"14542",103,"WI LIAM","ST","103 WI LIAM ST","103 WI LIAM ST","103 WI LIAM ST"
"14543",NA,"","ST",NA,NA,NA
"14544",NA,"","ST",NA,NA,NA
"14545",NA,"","ST",NA,NA,NA
"14546",NA,"","ST",NA,NA,NA
"14547",75,"SOUTH","ST","75 SOUTH ST","75 SOUTH ST","75 SOUTH ST"
"14548",59,"CT YRAN BRUNT JOHN","ST","59 CT YRAN BRUNT JOHN ST","59 CT YRAN BRUNT JOHN ST","59 CT YRAN BRUNT JOHN ST"
"14549",NA,"","ST",NA,NA,NA
"14550",NA,"","ST",NA,NA,NA
"14551",43,"FULTON","ST","43 FULTON ST","43 FULTON ST","43 FULTON ST"
"14552",NA,"S3 MYRTLE AVE","AVE","S3 MYRTLE AVE","S3RD MYRTLE AVE","S3RD MYRTLE AVE"
"14553",NA,"","ST",NA,NA,NA
"14554",NA,"","ST",NA,NA,NA
"14555",NA,"","ST",NA,NA,NA
"14556",NA,"","ST",NA,NA,NA
"14557",NA,"GOLD PEN MAKER","ST","GOLD PEN MAKER ST","GOLD PEN MAKER ST","GOLD PEN MAKER ST"
"14558",NA,"SOUTH PRESBYTERIAN CHURCH","ST","SOUTH PRESBYTERIAN CHURCH ST","SOUTH PRESBYTERIAN CHURCH ST","SOUTH PRESBYTERIAN CHURCH ST"
"14559",NA,"","ST",NA,NA,NA
"14560",NA,"","ST",NA,NA,NA
"14561",NA,"","ST",NA,NA,NA
"14562",NA,"","ST",NA,NA,NA
"14563",NA,"","ST",NA,NA,NA
"14564",NA,"","ST",NA,NA,NA
"14565",NA,"","ST",NA,NA,NA
"14566",NA,"","ST",NA,NA,NA
"14567",NA,"","ST",NA,NA,NA
"14568",NA,"","ST",NA,NA,NA
"14569",NA,"","ST",NA,NA,NA
"14570",NA,"","ST",NA,NA,NA
"14571",NA,"","ST",NA,NA,NA
"14572",NA,"","ST",NA,NA,NA
"14573",130,"ATLANTIC","ST","130 ATLANTIC ST","130 ATLANTIC ST","130 ATLANTIC ST"
"14574",NA,"","ST",NA,NA,NA
"14575",NA,"","ST",NA,NA,NA
"14576",NA,"BROOKLYN MARKET","ST","BROOKLYN MARKET ST","BROOKLYN MARKET ST","BROOKLYN MARKET ST"
"14577",NA,"","ST",NA,NA,NA
"14578",NA,"","ST",NA,NA,NA
"14579",NA,"","ST",NA,NA,NA
"14580",NA,"","ST",NA,NA,NA
"14581",NA,"MUSTARD MANUF R 47 VESEY","ST","MUSTARD MANUF R 47 VESEY ST","MUSTARD MANUF R 47TH VESEY ST","MUSTARD MANUF R 47TH VESEY ST"
"14582",NA,"","ST",NA,NA,NA
"14583",NA,"","ST",NA,NA,NA
"14584",NA,"","ST",NA,NA,NA
"14585",NA,"","ST",NA,NA,NA
"14586",NA,"","ST",NA,NA,NA
"14587",NA,"","ST",NA,NA,NA
"14588",NA,"","ST",NA,NA,NA
"14589",NA,"","ST",NA,NA,NA
"14590",NA,"","ST",NA,NA,NA
"14591",NA,"","ST",NA,NA,NA
"14592",NA,"","ST",NA,NA,NA
"14593",NA,"","ST",NA,NA,NA
"14594",NA,"","ST",NA,NA,NA
"14595",NA,"","ST",NA,NA,NA
"14596",NA,"","ST",NA,NA,NA
"14597",NA,"","ST",NA,NA,NA
"14598",246,"FULTON A AN NOSTRAND DANIEL","ST","246 FULTON A AN NOSTRAND DANIEL ST","246 FULTON A AN NOSTRAND DANIEL ST","246 FULTON A AN NOSTRAND DANIEL ST"
"14599",NA,"FULTON MARKET","ST","FULTON MARKET ST","FULTON MARKET ST","FULTON MARKET ST"
"14600",NA,"","ST",NA,NA,NA
"14601",NA,"","ST",NA,NA,NA
"14602",NA,"","ST",NA,NA,NA
"14603",NA,"","ST",NA,NA,NA
"14604",NA,"MERCHANTS AND EXCHANGE BRINK","ST","MERCHANTS AND EXCHANGE BRINK ST","MERCHANTS AND EXCHANGE BRINK ST","MERCHANTS AND EXCHANGE BRINK ST"
"14605",NA,"","ST",NA,NA,NA
"14606",NA,"","ST",NA,NA,NA
"14607",NA,"","ST",NA,NA,NA
"14608",NA,"","ST",NA,NA,NA
"14609",NA,"","ST",NA,NA,NA
"14610",NA,"","ST",NA,NA,NA
"14611",NA,"HOWARD AND MERCER","ST","HOWARD AND MERCER ST","HOWARD AND MERCER ST","HOWARD AND MERCER ST"
"14612",NA,"","ST",NA,NA,NA
"14613",NA,"","ST",NA,NA,NA
"14614",5,"LIBERTY","ST","5 LIBERTY ST","5 LIBERTY ST","5 LIBERTY ST"
"14615",NA,"","ST",NA,NA,NA
"14616",NA,"","ST",NA,NA,NA
"14617",NA,"","ST",NA,NA,NA
"14618",NA,"","ST",NA,NA,NA
"14619",NA,"","ST",NA,NA,NA
"14620",NA,"","ST",NA,NA,NA
"14621",NA,"","ST",NA,NA,NA
"14622",29,"MOORE","ST","29 MOORE ST","29 MOORE ST","29 MOORE ST"
"14623",NA,"","ST",NA,NA,NA
"14624",NA,"","ST",NA,NA,NA
"14625",NA,"","ST",NA,NA,NA
"14626",NA,"","ST",NA,NA,NA
"14627",NA,"","ST",NA,NA,NA
"14628",NA,"","ST",NA,NA,NA
"14629",NA,"","ST",NA,NA,NA
"14630",NA,"","ST",NA,NA,NA
"14631",NA,"","ST",NA,NA,NA
"14632",NA,"","ST",NA,NA,NA
"14633",NA,"","ST",NA,NA,NA
"14634",NA,"","ST",NA,NA,NA
"14635",NA,"","ST",NA,NA,NA
"14636",NA,"","ST",NA,NA,NA
"14637",NA,"","ST",NA,NA,NA
"14638",NA,"","ST",NA,NA,NA
"14639",NA,"","ST",NA,NA,NA
"14640",NA,"","ST",NA,NA,NA
"14641",NA,"","ST",NA,NA,NA
"14642",NA,"","ST",NA,NA,NA
"14643",303,"BRG C AN VOORHIS DANIEL","ST","303 BRG C AN VOORHIS DANIEL ST","303 BRG C AN VOORHIS DANIEL ST","303 BRG C AN VOORHIS DANIEL ST"
"14644",NA,"","ST",NA,NA,NA
"14645",NA,"","ST",NA,NA,NA
"14646",NA,"","ST",NA,NA,NA
"14647",NA,"","ST",NA,NA,NA
"14648",NA,"","ST",NA,NA,NA
"14649",NA,"","ST",NA,NA,NA
"14650",71,"WALL","ST","71 WALL ST","71 WALL ST","71 WALL ST"
"14651",NA,"ADAMS AND JOHN","ST","ADAMS AND JOHN ST","ADAMS AND JOHN ST","ADAMS AND JOHN ST"
"14652",NA,"","ST",NA,NA,NA
"14653",NA,"","ST",NA,NA,NA
"14654",NA,"","ST",NA,NA,NA
"14655",NA,"","ST",NA,NA,NA
"14656",NA,"","ST",NA,NA,NA
"14657",NA,"","ST",NA,NA,NA
"14658",14,"ATLANTIC","ST","14 ATLANTIC ST","14 ATLANTIC ST","14 ATLANTIC ST"
"14659",119,"MYRTLE AVE","AVE","119 MYRTLE AVE","119 MYRTLE AVE","119 MYRTLE AVE"
"14660",NA,"","ST",NA,NA,NA
"14661",NA,"","ST",NA,NA,NA
"14662",NA,"","ST",NA,NA,NA
"14663",NA,"","ST",NA,NA,NA
"14664",112,"WILLOUGHBY WADE T A","ST","112 WILLOUGHBY WADE T A ST","112 WILLOUGHBY WADE T A ST","112 WILLOUGHBY WADE T A ST"
"14665",NA,"","ST",NA,NA,NA
"14666",66,"BEAVER","AVE","66 BEAVER AVE","66 BEAVER AVE","66 BEAVER AVE"
"14667",NA,"CLASSON AVE AND OLD BEDFORD RD WADSWORTH JOHN","AVE","CLASSON AVE AND OLD BEDFORD RD WADSWORTH JOHN AVE","CLASSON AVE AND OLD BEDFORD RD WADSWORTH JOHN AVE","CLASSON AVE AND OLD BEDFORD RD WADSWORTH JOHN AVE"
"14668",NA,"","ST",NA,NA,NA
"14669",NA,"","ST",NA,NA,NA
"14670",NA,"","ST",NA,NA,NA
"14671",NA,"","ST",NA,NA,NA
"14672",NA,"","ST",NA,NA,NA
"14673",NA,"","ST",NA,NA,NA
"14674",NA,"","ST",NA,NA,NA
"14675",NA,"","ST",NA,NA,NA
"14676",NA,"","ST",NA,NA,NA
"14677",NA,"","ST",NA,NA,NA
"14678",NA,"","ST",NA,NA,NA
"14679",NA,"","ST",NA,NA,NA
"14680",NA,"","ST",NA,NA,NA
"14681",NA,"","ST",NA,NA,NA
"14682",198,"FRONT WALCLI THADDEUS","ST","198 FRONT WALCLI THADDEUS ST","198 FRONT WALCLI THADDEUS ST","198 FRONT WALCLI THADDEUS ST"
"14683",NA,"","ST",NA,NA,NA
"14684",NA,"S U WAREHOUSE SUPERINTENDENT C H","ST","S U WAREHOUSE SUPERINTENDENT C H ST","S U WAREHOUSE SUPERINTENDENT C H ST","S U WAREHOUSE SUPERINTENDENT C H ST"
"14685",NA,"","ST",NA,NA,NA
"14686",NA,"AND BROOKLYN WHITE LEAD AND PAINT MILLS 13 WATER OFFICE 180 FRONT","ST","AND BROOKLYN WHITE LEAD AND PAINT MILLS 13 WATER OFFICE 180 FRONT ST","AND BROOKLYN WHITE LEAD AND PAINT MILLS 13TH WATER OFFICE 180 FRONT ST","AND BROOKLYN WHITE LEAD AND PAINT MILLS 13TH WATER OFFICE 180 FRONT ST"
"14687",NA,"","ST",NA,NA,NA
"14688",NA,"","ST",NA,NA,NA
"14689",NA,"","ST",NA,NA,NA
"14690",NA,"","ST",NA,NA,NA
"14691",NA,"FULTON AND HENRY","ST","FULTON AND HENRY ST","FULTON AND HENRY ST","FULTON AND HENRY ST"
"14692",NA,"","ST",NA,NA,NA
"14693",NA,"","ST",NA,NA,NA
"14694",NA,"","ST",NA,NA,NA
"14695",NA,"","ST",NA,NA,NA
"14696",NA,"","ST",NA,NA,NA
"14697",NA,"","ST",NA,NA,NA
"14698",NA,"","ST",NA,NA,NA
"14699",NA,"","ST",NA,NA,NA
"14700",NA,"","ST",NA,NA,NA
"14701",NA,"","ST",NA,NA,NA
"14702",NA,"","ST",NA,NA,NA
"14703",NA,"","ST",NA,NA,NA
"14704",NA,"","ST",NA,NA,NA
"14705",NA,"","ST",NA,NA,NA
"14706",NA,"","ST",NA,NA,NA
"14707",NA,"","ST",NA,NA,NA
"14708",NA,"","ST",NA,NA,NA
"14709",NA,"","ST",NA,NA,NA
"14710",NA,"","ST",NA,NA,NA
"14711",NA,"","ST",NA,NA,NA
"14712",NA,"","ST",NA,NA,NA
"14713",NA,"","ST",NA,NA,NA
"14714",NA,"","ST",NA,NA,NA
"14715",NA,"","ST",NA,NA,NA
"14716",NA,"","ST",NA,NA,NA
"14717",NA,"","ST",NA,NA,NA
"14718",NA,"","ST",NA,NA,NA
"14719",NA,"","ST",NA,NA,NA
"14720",NA,"","ST",NA,NA,NA
"14721",NA,"","ST",NA,NA,NA
"14722",156,"BROADWAY","AVE","156 BROADWAY AVE","156 BROADWAY AVE","156 BROADWAY AVE"
"14723",NA,"","ST",NA,NA,NA
"14724",NA,"","ST",NA,NA,NA
"14725",NA,"","ST",NA,NA,NA
"14726",NA,"","ST",NA,NA,NA
"14727",NA,"","ST",NA,NA,NA
"14728",NA,"","ST",NA,NA,NA
"14729",NA,"MEDICINE MANUF R 36 FULTON","ST","MEDICINE MANUF R 36 FULTON ST","MEDICINE MANUF R 36TH FULTON ST","MEDICINE MANUF R 36TH FULTON ST"
"14730",11,"FRONT","ST","11 FRONT ST","11 FRONT ST","11 FRONT ST"
"14731",NA,"","ST",NA,NA,NA
"14732",NA,"","ST",NA,NA,NA
"14733",90,"AND WALLACE MATTHEW","ST","90 AND WALLACE MATTHEW ST","90 AND WALLACE MATTHEW ST","90 AND WALLACE MATTHEW ST"
"14734",NA,"S BRANT MEDICINE MANUFACTORY 36 FULTON","ST","S BRANT MEDICINE MANUFACTORY 36 FULTON ST","S BRANT MEDICINE MANUFACTORY 36TH FULTON ST","S BRANT MEDICINE MANUFACTORY 36TH FULTON ST"
"14735",NA,"","ST",NA,NA,NA
"14736",NA,"","ST",NA,NA,NA
"14737",NA,"","ST",NA,NA,NA
"14738",NA,"","ST",NA,NA,NA
"14739",36,"FULTON","ST","36 FULTON ST","36 FULTON ST","36 FULTON ST"
"14740",NA,"","ST",NA,NA,NA
"14741",NA,"MER","ST","MER ST","MER ST","MER ST"
"14742",NA,"","ST",NA,NA,NA
"14743",NA,"","ST",NA,NA,NA
"14744",NA,"","ST",NA,NA,NA
"14745",NA,"S CHRIST CHURCH HENRY","ST","S CHRIST CHURCH HENRY ST","S CHRIST CHURCH HENRY ST","S CHRIST CHURCH HENRY ST"
"14746",NA,"","ST",NA,NA,NA
"14747",NA,"22D GOWANUS WALIING OBABIAH","ST","22D GOWANUS WALIING OBABIAH ST","22NDD GOWANUS WALIING OBABIAH ST","22NDD GOWANUS WALIING OBABIAH ST"
"14748",NA,"","ST",NA,NA,NA
"14749",NA,"SASH AND","ST","SASH AND ST","SASH AND ST","SASH AND ST"
"14750",NA,"","ST",NA,NA,NA
"14751",NA,"","ST",NA,NA,NA
"14752",NA,"","ST",NA,NA,NA
"14753",NA,"","ST",NA,NA,NA
"14754",NA,"","ST",NA,NA,NA
"14755",NA,"","ST",NA,NA,NA
"14756",NA,"","ST",NA,NA,NA
"14757",NA,"FEED STORE 92 MYRTLE AVE","ST","FEED STORE 92 MYRTLE AVE ST","FEED STORE 92ND MYRTLE AVE ST","FEED STORE 92ND MYRTLE AVE ST"
"14758",87,"WALL","ST","87 WALL ST","87 WALL ST","87 WALL ST"
"14759",NA,"","ST",NA,NA,NA
"14760",NA,"","ST",NA,NA,NA
"14761",NA,"","ST",NA,NA,NA
"14762",NA,"","ST",NA,NA,NA
"14763",NA,"","ST",NA,NA,NA
"14764",NA,"","ST",NA,NA,NA
"14765",NA,"","ST",NA,NA,NA
"14766",NA,"","ST",NA,NA,NA
"14767",NA,"","ST",NA,NA,NA
"14768",NA,"","ST",NA,NA,NA
"14769",NA,"BROOKLYN ART UNION","ST","BROOKLYN ART UNION ST","BROOKLYN ART UNION ST","BROOKLYN ART UNION ST"
"14770",NA,"","ST",NA,NA,NA
"14771",NA,"","ST",NA,NA,NA
"14772",NA,"","ST",NA,NA,NA
"14773",NA,"","ST",NA,NA,NA
"14774",NA,"","ST",NA,NA,NA
"14775",NA,"HIGH","ST","HIGH ST","HIGH ST","HIGH ST"
"14776",NA,"FULTON 89 SOUTH","ST","FULTON 89 SOUTH ST","FULTON 89TH SOUTH ST","FULTON 89TH SOUTH ST"
"14777",NA,"","ST",NA,NA,NA
"14778",NA,"","ST",NA,NA,NA
"14779",18,"BROAD","ST","18 BROAD ST","18 BROAD ST","18 BROAD ST"
"14780",NA,"","ST",NA,NA,NA
"14781",NA,"","ST",NA,NA,NA
"14782",NA,"","ST",NA,NA,NA
"14783",NA,"","ST",NA,NA,NA
"14784",NA,"","ST",NA,NA,NA
"14785",NA,"","ST",NA,NA,NA
"14786",NA,"","ST",NA,NA,NA
"14787",NA,"","ST",NA,NA,NA
"14788",NA,"MYRTLE AND CLASSON AVE","AVE","MYRTLE AND CLASSON AVE","MYRTLE AND CLASSON AVE","MYRTLE AND CLASSON AVE"
"14789",NA,"","ST",NA,NA,NA
"14790",NA,"","ST",NA,NA,NA
"14791",NA,"","ST",NA,NA,NA
"14792",NA,"","ST",NA,NA,NA
"14793",NA,"","ST",NA,NA,NA
"14794",NA,"","ST",NA,NA,NA
"14795",NA,"","ST",NA,NA,NA
"14796",NA,"","ST",NA,NA,NA
"14797",NA,"","ST",NA,NA,NA
"14798",NA,"","ST",NA,NA,NA
"14799",NA,"","ST",NA,NA,NA
"14800",NA,"","ST",NA,NA,NA
"14801",NA,"","ST",NA,NA,NA
"14802",NA,"","ST",NA,NA,NA
"14803",NA,"","ST",NA,NA,NA
"14804",NA,"","ST",NA,NA,NA
"14805",NA,"","ST",NA,NA,NA
"14806",NA,"","ST",NA,NA,NA
"14807",NA,"","ST",NA,NA,NA
"14808",NA,"","ST",NA,NA,NA
"14809",NA,"","ST",NA,NA,NA
"14810",NA,"","ST",NA,NA,NA
"14811",NA,"","ST",NA,NA,NA
"14812",NA,"","ST",NA,NA,NA
"14813",NA,"","ST",NA,NA,NA
"14814",293,"HUDSON AVE Y ARD PETER","AVE","293 HUDSON AVE Y ARD PETER AVE","293 HUDSON AVE Y ARD PETER AVE","293 HUDSON AVE Y ARD PETER AVE"
"14815",NA,"","ST",NA,NA,NA
"14816",NA,"","ST",NA,NA,NA
"14817",NA,"","ST",NA,NA,NA
"14818",NA,"","ST",NA,NA,NA
"14819",NA,"","ST",NA,NA,NA
"14820",NA,"","ST",NA,NA,NA
"14821",NA,"","ST",NA,NA,NA
"14822",NA,"","ST",NA,NA,NA
"14823",120,"FRONT","ST","120 FRONT ST","120 FRONT ST","120 FRONT ST"
"14824",NA,"","ST",NA,NA,NA
"14825",NA,"","ST",NA,NA,NA
"14826",NA,"","ST",NA,NA,NA
"14827",NA,"","ST",NA,NA,NA
"14828",NA,"","ST",NA,NA,NA
"14829",96,"FRONT","ST","96 FRONT ST","96 FRONT ST","96 FRONT ST"
"14830",NA,"","ST",NA,NA,NA
"14831",NA,"","ST",NA,NA,NA
"14832",NA,"","ST",NA,NA,NA
"14833",NA,"","ST",NA,NA,NA
"14834",NA,"","ST",NA,NA,NA
"14835",NA,"","ST",NA,NA,NA
"14836",299,"FULTON","ST","299 FULTON ST","299 FULTON ST","299 FULTON ST"
"14837",NA,"","ST",NA,NA,NA
"14838",NA,"BROOKLYN SPICE MILLS 48 FULTON","ST","BROOKLYN SPICE MILLS 48 FULTON ST","BROOKLYN SPICE MILLS 48TH FULTON ST","BROOKLYN SPICE MILLS 48TH FULTON ST"
"14839",NA,"","ST",NA,NA,NA
"14840",NA,"","ST",NA,NA,NA
"14841",NA,"","ST",NA,NA,NA
"14842",NA,"S MECHANIC BANK","ST","S MECHANIC BANK ST","S MECHANIC BANK ST","S MECHANIC BANK ST"
"14843",NA,"","ST",NA,NA,NA
"14844",NA,"","ST",NA,NA,NA
"14845",NA,"","ST",NA,NA,NA
"14846",NA,"","ST",NA,NA,NA
"14847",NA,"","ST",NA,NA,NA
"14848",NA,"","ST",NA,NA,NA
"14849",NA,"","ST",NA,NA,NA
"14850",NA,"","ST",NA,NA,NA
"14851",NA,"","ST",NA,NA,NA
"14852",NA,"","ST",NA,NA,NA
"14853",NA,"","ST",NA,NA,NA
"14854",NA,"","ST",NA,NA,NA
"14855",44,"AND 46 BROAD","ST","44 AND 46 BROAD ST","44 AND 46TH BROAD ST","44 AND 46TH BROAD ST"
"14856",NA,"","ST",NA,NA,NA
"14857",NA,"","ST",NA,NA,NA
"14858",NA,"","ST",NA,NA,NA
"14859",NA,"","ST",NA,NA,NA
"14860",NA,"","ST",NA,NA,NA
"14861",NA,"","ST",NA,NA,NA
"14862",NA,"","ST",NA,NA,NA
"14863",NA,"","ST",NA,NA,NA
"14864",NA,"","ST",NA,NA,NA
"14865",NA,"","ST",NA,NA,NA
"14866",8,"CLINTON","ST","8 CLINTON ST","8 CLINTON ST","8 CLINTON ST"
"14867",NA,"","ST",NA,NA,NA
"14868",NA,"FULTON MARKET","ST","FULTON MARKET ST","FULTON MARKET ST","FULTON MARKET ST"
"14869",NA,"","ST",NA,NA,NA
"14870",NA,"","ST",NA,NA,NA
"14871",NA,"","ST",NA,NA,NA
"14872",NA,"","ST",NA,NA,NA
"14873",NA,"","ST",NA,NA,NA
"14874",NA,"","ST",NA,NA,NA
"14875",NA,"","ST",NA,NA,NA
"14876",NA,"","ST",NA,NA,NA
"14877",NA,"","ST",NA,NA,NA
"14878",NA,"","ST",NA,NA,NA
"14879",NA,"","ST",NA,NA,NA
"14880",NA,"","ST",NA,NA,NA
"14881",NA,"","ST",NA,NA,NA
"14882",NA,"","ST",NA,NA,NA
"14883",NA,"","ST",NA,NA,NA
"14884",NA,"","ST",NA,NA,NA
"14885",NA,"","ST",NA,NA,NA
"14886",NA,"","ST",NA,NA,NA
"14887",NA,"","ST",NA,NA,NA
"14888",NA,"","ST",NA,NA,NA
"14889",NA,"","ST",NA,NA,NA
"14890",NA,"","ST",NA,NA,NA
"14891",NA,"","ST",NA,NA,NA
"14892",105,"HENRY MATSON JAMES L","ST","105 HENRY MATSON JAMES L ST","105 HENRY MATSON JAMES L ST","105 HENRY MATSON JAMES L ST"
"14893",NA,"","ST",NA,NA,NA
"14894",NA,"","ST",NA,NA,NA
"14895",61,"WILLIAM","ST","61 WILLIAM ST","61 WILLIAM ST","61 WILLIAM ST"
"14896",NA,"","ST",NA,NA,NA
"14897",NA,"","ST",NA,NA,NA
"14898",NA,"","ST",NA,NA,NA
"14899",NA,"FURMAN","ST","FURMAN ST","FURMAN ST","FURMAN ST"
"14900",NA,"","ST",NA,NA,NA
"14901",112,"YORK","ST","112 YORK ST","112 YORK ST","112 YORK ST"
"14902",84,"FULTON WATTS DEBORAH","ST","84 FULTON WATTS DEBORAH ST","84 FULTON WATTS DEBORAH ST","84 FULTON WATTS DEBORAH ST"
"14903",NA,"","ST",NA,NA,NA
"14904",329,"GOLD","ST","329 GOLD ST","329 GOLD ST","329 GOLD ST"
"14905",NA,"","ST",NA,NA,NA
"14906",NA,"","ST",NA,NA,NA
"14907",NA,"","ST",NA,NA,NA
"14908",NA,"","ST",NA,NA,NA
"14909",NA,"","ST",NA,NA,NA
"14910",NA,"","ST",NA,NA,NA
"14911",NA,"","ST",NA,NA,NA
"14912",NA,"","ST",NA,NA,NA
"14913",105,"NASSAU","ST","105 NASSAU ST","105 NASSAU ST","105 NASSAU ST"
"14914",NA,"","ST",NA,NA,NA
"14915",NA,"","ST",NA,NA,NA
